6f49c6bb-9356-4921-b285-da2e0464eaae,c24ba570-f0e0-4b6f-9304-ead2157424c2,8045,63,80.13,2022-07-03,maestro,2432 Straubel Point,complete,KSMD
97b435fe-37ef-454f-ab78-19696e07a61e,d5cdd85d-9483-4c5d-9f12-94fad375889f,2059,97,574.88,2023-08-18,jcb,97 Melody Hill,complete,OIIS
2863bf38-8519-4228-8959-2f470114ef80,174b2d54-0c3b-4d1c-8edd-dc3d8e33f53e,2975,50,459.31,2024-05-23,jcb,27 Pankratz Point,complete,KUIL
cd623b30-847e-460a-afc1-03adf6e7e31f,c198bee1-bdba-4e76-80f6-76f9cac1668f,6337,19,480.7,2022-08-18,mastercard,0 Victoria Crossing,complete,EDTD
348f3ad5-5acb-4f9e-a7a1-66f158cf6ed2,6b75845f-a79b-4ceb-bb29-37a263531ec9,8649,55,8.3,2023-08-23,jcb,8979 Anniversary Point,complete,ZYJL
9ca9ba13-9268-4dec-ae5e-e9cd2348bf00,234fa407-028b-49a7-a3e9-b4bbe97eced9,1597,69,416.12,2022-01-14,diners-club-enroute,23 Katie Terrace,complete,WAWR
3e48aaa7-cbbc-48a5-8877-a4c104976b7e,ea7e6a02-897c-4719-b8c0-3f00c7d0f62a,631,33,620.52,2021-06-02,diners-club-enroute,77 Mesta Way,complete,AK56
462473ce-5b41-43b8-8a36-5c4ad878f001,4c60f3c1-8952-4297-bfe1-8f819b5057e1,9250,73,847.01,2021-11-22,americanexpress,89278 Quincy Street,complete,YCMU
d89fdec4-5e8e-4b90-9d29-5dfc807f951d,62a7bf75-2596-49b4-aefd-1a841125a299,6633,84,963.51,2024-03-27,mastercard,779 Kingsford Circle,complete,EDLV
fcc21334-62be-4e2b-ac19-e78d38e4c49d,7ae1b5c1-bc36-40bb-b728-6cdc28a2afd6,4246,35,124.68,2022-11-20,jcb,2825 Sycamore Plaza,complete,EGEC
8a4cab3a-77e7-4fe3-9ac1-b498200113c9,c9585b50-ab76-441a-983c-7790d49b761f,4244,70,226.32,2021-10-03,jcb,2 8th Point,complete,AYNU
19c22d45-eaf5-4e2e-8315-9c7b6dec4d40,c5b7d51f-3067-4373-81b1-98e439c533d4,7695,96,276.29,2023-04-02,jcb,4957 Harbort Alley,complete,KAPV
866d344e-e382-41ce-b58c-592421f8b6df,de9951dd-2906-448c-91ca-f08daf8fb914,4721,85,425.07,2023-06-01,americanexpress,1260 Cody Terrace,complete,SSUX
759108fd-ceae-4bd3-93c5-dafee058311f,264b4aa2-98f7-49e9-a0d7-5386cc6d1375,1600,27,767.56,2022-02-20,jcb,4145 Petterle Pass,complete,
dfcdeaec-a459-4289-b3d5-40fe5cf4072a,be942514-7854-40c8-acf7-a964c2194e9e,7332,10,665.1,2021-08-22,jcb,60 Thierer Lane,complete,
f2168239-ce75-4b54-a533-59274435bb9d,6c7a80e1-bc76-4139-9799-0b12b5438c73,2829,34,191.71,2022-05-25,bankcard,63299 Heffernan Hill,complete,ZBYC
a0c2487d-9569-41e9-a62c-ffbe2e02df04,bd5316f0-2915-4911-b00d-492cab8b51ed,3796,36,389.17,2022-12-15,bankcard,9987 Vera Center,complete,ZWHM
b8f44c49-c9e2-4e3e-90ba-b619837abdc8,8363e31d-90c7-4eee-ac40-f6dbba0f051e,7866,12,731.49,2023-04-23,jcb,45027 Pond Lane,complete,KAXA
6e12de21-08ca-4155-b75c-0a68e17af449,b1f2d4b2-badf-4caf-8b7f-c2e0949c92d0,5408,15,349.56,2021-12-07,diners-club-us-ca,736 Karstens Circle,complete,SILC
994ba701-c126-44f5-a21b-fcfc35e76c61,2dfcab8b-e7f9-426c-a6d5-7a25f595fa07,281,1,248.8,2021-11-18,diners-club-enroute,691 Hollow Ridge Terrace,complete,ENLK
1f1221c8-9845-470e-865f-03e10fe1402f,74b432bf-243f-4989-a03a-1a01bc6e73b0,3476,56,361.79,2022-11-18,mastercard,7 Brown Drive,complete,
236bcf47-35b5-4fc5-8fc8-c59c73dab88b,a0c0d1bf-50f6-4d3d-8344-1184ba55a80d,7489,7,667.65,2023-07-23,jcb,2218 Kennedy Point,complete,KSYR
30957cae-4972-453a-a82e-d0392ada7987,eeec2374-5d24-4169-b022-4ba0c943f383,5288,46,425.81,2022-12-17,maestro,8148 Stang Junction,complete,MYEC
d9da9351-1ab9-4e85-98a9-16fc9d50c28e,cd95cb1a-60f9-4e2f-b3c5-d23e021863ff,2127,58,575.04,2023-03-02,bankcard,37 Anthes Point,complete,SUSO
b2b194e9-6d76-4b8b-87cc-62828b343f20,e2d1b9ea-7335-45a5-aa5c-34308a205da3,6953,70,759.45,2022-10-14,jcb,584 Monica Plaza,complete,UNEE
c0023e2f-0e94-4ecb-a404-f02215d4eed3,dff492b8-3414-460e-b77e-39fcb1ed42fe,8680,50,281.14,2023-04-19,solo,72 Crownhardt Crossing,complete,
5f9ab49d-f791-454a-b5c9-e33de9a9c9fa,15c2f928-9203-4b40-bee4-488b6e29ef81,8709,11,426.84,2022-11-06,jcb,7266 Mesta Crossing,complete,BIRK
d7c3a802-40fa-493b-aff8-104978010f63,44bd52e6-9d31-4fbc-9705-78fda9a989fb,8571,50,845.76,2022-02-03,jcb,219 Texas Street,complete,
433959ed-5d93-4032-a650-b102623b5280,cf9123b5-357f-4348-8092-f093b98bc90f,3856,83,847.95,2022-08-04,jcb,1199 Harper Plaza,complete,KSBM
fa38a310-0bbf-4c06-9944-3a56e25a1428,42e4d1ed-ee92-49ce-96d3-af8761a2ac95,2907,57,624.25,2024-03-07,jcb,15 Comanche Center,complete,CYYH
3adda9d8-acc2-43e5-bfde-ebe045ff039f,eb67a47d-d78c-4ade-94c8-cad39afe77eb,5526,38,572.73,2022-08-11,diners-club-us-ca,52303 Muir Road,complete,SAWE
0dd81e1e-b6a3-48cc-b2a8-4a05eb69d46c,a4ea7cbc-52b5-476a-94a4-81b0ad77d3d2,9929,68,412.06,2024-05-04,jcb,5300 Monica Center,complete,HAGM
6bd0b156-bbdc-40d0-b08a-9cf64d0a1c90,8d443f3a-c791-4f3e-be96-96c70173fc2d,1961,92,971.24,2021-09-19,americanexpress,9 New Castle Drive,complete,FADQ
0baeac46-8039-4319-afe2-8848f05be23f,942df510-6b2a-4ca2-bd82-a73fd78e962b,6278,2,691.25,2021-11-21,switch,4 Forest Lane,complete,
738e214b-374a-414b-9477-f56fcfdda2a2,f48e815c-d62b-4f43-8009-5416ebf3f66b,4220,43,499.56,2024-02-09,mastercard,68 Fremont Way,complete,LFOI
14ac9b7e-ce92-489d-b894-6db64bdb09c1,ccf9c89a-5348-49a1-9e9a-c2abc7bfe155,8583,67,508.59,2022-06-19,maestro,00 Crowley Point,complete,AYMH
6f6f88af-76e1-401d-956a-b0e98500957b,f55189dd-45ee-4b12-ac40-1af710d2cd04,3116,66,136.39,2024-05-04,diners-club-enroute,1217 Swallow Junction,complete,KPBF
e29ebc47-7cbc-406d-86be-fc1b2ac0fdb1,c8d4bc53-f92e-48f5-a502-872b8bbce82e,4522,1,990.14,2023-05-22,diners-club-enroute,3 Nancy Parkway,complete,OPJA
fb309027-0e42-480a-9610-b6f68517cb50,8f453658-a831-4ef9-9681-7c26e57f04fd,7382,94,461.92,2022-06-18,jcb,157 Toban Lane,complete,KPDT
63e5f2ea-e270-4075-9125-acc431a06681,616f298d-69af-475e-8a17-3caddbfb0272,3784,81,552.63,2021-07-20,jcb,23455 Corry Drive,complete,FMME
aca5c4b7-607e-4e8d-8457-07f577264e23,fa2afbbd-5322-4ef5-9ffa-b5413634cc3e,2692,6,545.47,2023-05-11,bankcard,92 Brickson Park Point,complete,MUBA
455f2c63-16e4-499e-9e1c-7da530e9cfbd,75c18738-16cc-44bf-a0a2-a7deb6cf9feb,7214,93,160.51,2023-11-25,china-unionpay,8 Dovetail Parkway,complete,YTMP
8c0c1a9c-1510-4d8b-a6ff-5886d3f6d7bf,e848a061-e04d-4c3d-b4e8-120fd0fe74d5,3801,31,735.87,2022-08-17,bankcard,99998 Everett Pass,complete,ZSYC
e5a19ed6-a71b-458e-aef6-e2544e98cc87,9ff3a703-f8ac-414b-99bf-0a5baa4b0a78,1742,26,686.0,2022-10-17,jcb,0886 Victoria Road,complete,YWWG
8ac3f1da-3533-4c16-8414-40ce35c386f1,454b88de-882d-45fd-bd0f-48cbc4af37cc,94,61,586.03,2023-05-20,bankcard,5 3rd Place,complete,RJDC
1670eba6-8c1c-4c7d-b8c8-58f7805bb96b,6975e362-e7b7-4b48-aa7d-922f108c8d50,5188,19,609.74,2022-03-01,visa-electron,9 Canary Hill,complete,GLBU
47afdfa1-a9cb-4687-93f0-2a7824d966cd,ee408626-325a-420d-baed-12c3901ffbbe,5287,66,429.09,2023-12-12,mastercard,540 Claremont Terrace,complete,WAPH
cd8f7f86-6070-41c6-8fb4-68758cd728ea,a7c05730-ef8a-41c1-adfa-6962b8f983fd,4764,98,659.64,2021-09-12,diners-club-us-ca,18 Gerald Trail,complete,FCPD
139cadd9-385e-4bdf-8e4e-3ada05874c9c,227780ac-cf9e-4e06-8eda-317305d7fa42,472,52,558.68,2024-03-19,mastercard,188 Waubesa Lane,complete,KMGC
ddfc6fc2-827d-449f-b8a0-6c4f120ec3de,d14359e4-cff2-43d2-bfb4-f58e3c242164,1469,100,598.31,2023-01-23,china-unionpay,94798 Nova Trail,complete,ESGJ
37332533-0add-403b-b2aa-4f8806fdd2c6,e2b9bca8-a393-4655-a477-baecbfca3246,805,4,433.95,2023-02-10,jcb,21282 Moulton Way,complete,KGSH
5e4a7c88-a27b-4e03-ac83-410c384e9fa7,5ff38a88-e277-4833-b75f-df488d5509a7,5487,25,394.37,2023-08-25,americanexpress,9 Hagan Hill,complete,DIBK
2176cfac-72f8-40f6-899a-d75ceb6dc7ff,240902de-90ba-4234-b130-801885f694b1,2917,23,407.31,2023-03-10,jcb,91085 Tony Way,complete,
2a2c528d-d461-4c78-b28c-9d8f2bf76e7e,c81a07b3-c2fe-4b16-b5f4-bf33f65edbad,5516,70,566.0,2021-11-14,visa-electron,1118 Mifflin Circle,complete,HKML
e559d08f-5b6d-4144-bca8-c5521aba3ba6,dbec0158-b7b2-43db-9e21-a9ef8a2c1f24,3382,56,479.9,2021-12-02,jcb,224 Stuart Terrace,complete,KLOT
59620976-ec9a-4df9-81c0-e94263262ab7,2ab0ec13-f6f1-4886-9db5-78037805d330,9029,12,10.65,2023-07-14,switch,3813 Havey Street,complete,CYAT
71b59e2c-1d94-4b4e-b654-dcd0102c6760,623b07d2-dfd3-47dd-995a-0b23fab0b78d,1496,26,981.79,2023-07-04,diners-club-carte-blanche,06 Fremont Junction,complete,FANG
0d5c29dd-f029-473c-b69e-41c77d5e252e,3219edd3-dbb2-4cac-ba8a-1b0366947a26,8630,77,78.33,2022-06-16,instapayment,8223 Carey Way,complete,SBPK
dfe603b0-7186-43f0-859c-8118609dcc5d,84a7433f-6ec1-4921-babb-c24f7f4323b2,4512,45,955.32,2022-05-06,jcb,26 Delaware Road,complete,YAMM
d092a607-4c49-4b71-bd70-90205a1f9f18,bfa40e12-08ab-4ff1-9d39-17a217364fd5,2381,1,396.37,2024-01-21,jcb,394 Esch Avenue,complete,UKKE
